model,year,mileage,fuel,price
67,2013,246320,1,32800
67,2017,149070,1,49600
67,2013,194400,1,38000
67,2013,131494,1,35900
67,2015,127245,1,58900
67,2017,122239,1,47900
67,2013,174000,3,37900
67,2013,233000,1,32900
67,2018,139800,1,58900
67,2017,234000,1,42900
67,2015,165000,1,49900
67,2014,106079,1,33999
67,2015,66425,3,69999
67,2013,211000,1,32900
67,2014,99000,1,39900
67,2014,220000,1,29900
67,2013,261541,1,33900
67,2017,148000,1,73990
67,2014,249000,3,35900
67,2018,63400,1,66500
67,2013,189000,1,34700
67,2013,90000,1,45900
67,2015,93628,3,50000
67,2014,142632,1,47000
67,2015,179000,1,43999
67,2014,100000,1,44895
67,2015,110000,3,56400
67,2014,161000,3,46000
67,2018,158000,1,52800
67,2018,139800,1,66800
67,2015,105000,1,48900
67,2017,157380,1,49900
67,2017,162131,1,50900
67,2017,169000,1,46800
67,2017,212123,1,39900
67,2018,166389,1,49900
67,2018,54627,3,92900
67,2016,104591,3,64900
67,2016,155413,1,68899
67,2017,139839,1,68899
67,2017,160500,1,53900
67,2014,102000,1,44000
67,2014,249231,1,27900
67,2014,150000,1,45000
67,2014,140000,1,34900
67,2015,154000,1,40800
67,2018,161000,1,43700
67,2016,125606,1,50999
67,2018,153511,1,52900
67,2018,166392,1,49900
67,2016,160000,3,49900
67,2014,149000,3,41900
67,2014,181030,1,43900
67,2017,159903,1,67899
67,2014,143500,1,46000
67,2016,62000,3,56900
67,2018,228000,1,43800
67,2016,170000,1,43500
67,2013,121000,3,36900
67,2015,90000,1,44900
67,2013,92000,3,39900
67,2016,78100,1,69000
67,2013,188458,1,48500
67,2013,142000,1,40900
67,2015,126600,1,33900
67,2015,170000,1,62000
67,2014,96000,1,38900
67,2013,115000,3,37800
67,2014,263000,1,39999
67,2014,138000,3,38900
67,2014,246000,1,31600
67,2013,219000,1,33500
67,2017,203000,1,39900
67,2016,194000,1,41000
67,2013,128250,3,40900
67,2015,178000,1,36900
67,2014,147500,3,39700
67,2013,150000,1,37900
67,2014,115767,1,37900
67,2016,196000,1,41700
67,2015,235000,1,33900
67,2015,200000,1,44900
67,2015,174000,1,52700
67,2016,305000,1,42000
67,2014,96000,1,37900
67,2018,53378,3,38900
67,2013,173000,1,29999
67,2018,56000,3,58900
67,2015,197000,1,33900
67,2013,230000,1,33900
67,2014,86909,3,51900
67,2014,210000,1,34500
67,2017,83000,1,54999
67,2014,115065,1,37600
67,2016,196500,1,35500
67,2015,41000,3,48800
67,2016,230000,1,39900
67,2014,155000,1,35900
67,2015,104000,1,35400
67,2014,167000,1,37400
68,2006,280000,1,6999
68,2007,207600,1,12900
68,2008,264000,1,25999
68,2005,205000,1,7999
68,2006,219349,3,11800
68,2005,182207,5,14500
68,2004,362112,1,6950
68,2004,211000,3,10400
68,2005,368000,1,6499
68,2005,184000,3,9900
68,2005,280000,1,10824
68,2006,236129,3,9900
68,2008,252000,1,12900
68,2005,200000,3,9999
68,2005,139300,3,12600
68,2007,276389,1,9999
68,2007,180000,3,11900
68,2007,182000,3,16600
68,2008,260890,1,24999
68,2007,223000,5,10900
68,2008,184500,1,13500
68,2005,268000,3,8900
68,2006,181455,3,10700
68,2008,220000,3,19900
68,2008,238000,1,10999
68,2007,274000,3,4900
68,2004,200755,3,10900
68,2006,268000,1,9900
68,2005,305000,1,6500
68,2006,258000,3,6900
68,2007,210000,5,12900
68,2005,288000,1,6900
68,2005,240000,3,10900
68,2004,127000,3,11900
68,2007,285000,1,10800
68,2005,196600,1,8900
68,2005,217300,1,7500
68,2006,171600,3,8900
68,2005,364000,1,6800
68,2005,385288,5,5400
68,2007,293910,1,9990
68,2005,175660,1,10500
68,2005,207832,3,11000
68,2007,151600,3,11500
68,2006,302000,1,7300
68,2007,246500,1,9900
68,2004,152535,1,12400
68,2005,369000,1,7900
68,2007,209076,1,10900
68,2006,137550,3,11000
68,2005,308400,1,6300
68,2007,215039,3,16900
68,2006,231720,1,9600
68,2006,234600,5,11900
68,2014,224200,1,34900
68,2006,379000,1,5500
68,2006,286000,1,7300
68,2004,210227,1,6950
68,2005,182207,5,14000
68,2007,248990,1,9000
68,2005,178000,3,16500
68,2005,246000,1,7400
68,2006,235000,5,7890
68,2004,278000,5,6300
68,2005,198000,3,8500
68,2006,330000,1,3900
68,2005,324035,1,10500
68,2005,257256,5,9500
68,2007,106000,3,16900
68,2006,107000,3,8555
68,2008,120000,1,29900
68,2004,364000,1,7350
68,2008,402000,1,10500
68,2005,220000,1,6700
68,2007,245000,3,10900
68,2007,269000,1,9390
68,2004,250000,3,8400
68,2005,321500,1,8500
68,2006,258000,3,9490
68,2008,298411,1,16900
68,2005,264400,1,10900
68,2007,246000,1,8500
68,2005,209148,3,7999
68,2005,207000,3,9900
68,2005,104950,3,9900
68,2004,317000,1,8500
68,2005,321000,5,9400
68,2006,290000,1,6900
68,2005,229700,5,9900
68,2005,221498,1,7900
68,2006,184000,3,13950
68,2005,235000,3,9700
68,2005,268234,5,14000
68,2005,139880,3,12900
68,2006,201167,3,8850
68,2004,144900,3,11999
68,2009,295280,1,20999
68,2009,175352,3,34900
68,2009,283000,1,19900
68,2009,245800,1,21500
68,2008,370900,1,23000
68,2008,224000,3,21900
68,2011,156578,3,34900
68,2013,150000,1,39999
68,2011,162000,1,26900
68,2012,320709,1,20910
68,2009,202000,5,24500
68,2009,281000,1,27000
68,2015,220000,1,47500
68,2008,275225,1,18500
68,2010,219888,1,22900
68,2012,98868,1,37900
68,2010,219000,1,24900
68,2008,198000,1,17900
68,2011,196000,1,21900
68,2012,228000,1,24900
68,2010,219000,1,18700
68,2011,220000,1,25900
68,2012,122332,1,31999
68,2009,174000,1,19900
68,2016,166800,1,44900
68,2011,255698,1,26999
68,2015,199200,1,39900
68,2014,225000,1,45700
68,2011,243000,1,17700
68,2010,286000,1,19900
68,2008,189000,3,23900
68,2014,170000,1,39999
68,2013,154505,1,42900
68,2011,225352,1,13900
68,2011,260000,1,29900
68,2008,219000,3,21900
68,2010,238000,1,18400
68,2009,205000,1,24900
68,2013,275000,1,35000
68,2015,194000,1,46900
68,2014,194000,1,37900
68,2012,222222,1,26900
68,2011,247000,1,29900
68,2008,173000,3,21900
68,2012,199300,1,23900
68,2011,160000,1,32900
68,2009,121600,3,26900
68,2016,167000,1,42900
68,2012,260000,1,29900
68,2009,157122,3,23900
68,2008,174000,3,22900
68,2009,217689,1,25900
68,2010,210312,1,28900
68,2016,192000,1,44900
68,2009,125000,3,18400
68,2008,150000,1,23900
68,2012,220000,1,35998
68,2008,203000,3,27996
68,2009,208000,3,34988
68,2015,160177,1,37000
68,2015,184000,1,41999
68,2011,270000,1,23900
68,2008,159196,5,23000
68,2011,199000,1,30900
68,2014,260000,1,28100
68,2008,229000,3,22800
68,2013,235000,3,28000
68,2011,174000,1,29900
68,2012,192000,1,29900
68,2009,209000,1,22900
68,2012,102174,1,42900
68,2015,211000,1,39900
68,2008,230000,1,19900
68,2010,150561,3,22700
68,2011,182060,1,26900
68,2009,182487,1,22999
68,2009,204000,1,25999
68,2015,127977,1,44900
68,2009,292767,1,16200
68,2012,195000,1,27900
68,2012,321000,1,22000
68,2010,351000,1,15900
68,2010,156981,3,15500
68,2009,270000,1,24998
68,2009,213000,1,22500
68,2008,297000,1,22000
68,2008,218000,3,23900
68,2009,227000,1,21900
68,2010,250000,1,25900
68,2008,172000,3,27900
68,2009,234625,1,26500
68,2014,100070,1,38900
68,2010,147166,3,24900
68,2008,213000,1,18700
68,2013,213000,1,27900
68,2008,205300,3,21500
68,2009,187495,5,23000
68,2009,243671,1,16900
68,2015,167352,1,39900
68,2016,146587,1,44000
68,2008,241896,1,16900
68,2010,146500,3,27900
68,2010,256642,1,22900
68,2009,242000,1,19900
68,2009,184500,1,19500
68,2009,196000,1,19500
68,2014,175000,1,38900
68,2008,488303,1,14000
68,2009,153000,3,25800
68,2009,166000,3,17900
68,2016,146587,1,44000
68,2009,210000,1,24900
68,2008,192490,1,26999
68,2008,291280,5,23000
68,2011,229000,1,31400
68,2008,204621,1,20999
68,2010,230000,1,29900
68,2011,198000,1,23333
68,2009,183173,3,22700
68,2010,198046,3,21900
68,2010,216000,1,22000
68,2008,280000,5,19900
68,2010,159000,1,21000
68,2010,188000,3,23900
68,2011,189060,3,20900
68,2009,264435,1,25700
68,2010,245000,1,21900
68,2008,248000,1,18900
68,2009,246000,1,16900
68,2010,209175,1,17900
68,2011,270000,3,23700
68,2015,187000,1,39899
68,2012,205000,1,24900
68,2009,119131,3,29900
68,2012,291820,1,24890
68,2012,198000,1,32700
68,2008,234788,1,17500
68,2011,154000,1,35900
68,2009,246000,1,22000
68,2011,249000,3,20990
68,2015,258000,1,39400
68,2011,180000,1,25800
68,2010,212484,1,11900
68,2012,176000,1,31900
68,2008,255000,1,18999
68,2015,184400,1,37900
68,2014,265000,1,41000
68,2006,190000,3,14988
68,2014,198000,1,46900
68,2010,184000,1,31998
68,2011,223000,1,32998
68,2016,164000,1,41900
68,2008,250000,1,17500
68,2010,154000,3,19999
68,2010,220000,1,25900
68,2010,262512,1,21000
68,2012,133718,1,35000
68,2013,86650,3,30500
68,2009,248123,1,25900
68,2016,153000,1,37800
68,2011,256000,1,22900
68,2011,200000,1,28500
68,2010,220000,1,22900
68,2014,279300,1,33400
68,2008,149586,3,21000
68,2016,146000,1,49999
68,2011,275000,1,31900
68,2010,214000,1,19900
68,2008,348000,1,13500
68,2011,106000,3,25900
68,2010,140200,1,29900
68,2008,248900,5,22900
68,2008,215000,1,17900
68,2010,189301,1,28999
68,2011,241544,1,25000
68,2010,142792,3,19000
68,2010,112000,3,27000
68,2010,252000,1,19000
68,2010,283000,1,21700
68,2010,156500,3,21000
68,2009,265056,1,21900
68,2013,209689,3,27900
68,2010,279319,1,21700
68,2010,220000,1,28500
68,2010,239000,1,19500
68,2010,70000,3,26999
68,2011,100000,3,35990
68,2012,221300,1,34900
68,2017,159654,1,49899
68,2010,162000,1,29900
68,2008,223000,1,24900
68,2012,212000,1,34600
68,2013,77230,3,39900
68,2009,268000,3,20900
68,2008,183000,3,26900
68,2012,229000,1,36900
68,2016,206000,1,47700
68,2009,278000,1,19900
68,2014,164000,1,44000
68,2008,247000,1,18900
68,2013,216000,1,26890
68,2011,242763,1,24900
68,2011,238000,1,26999
68,2014,188123,1,35900
68,2013,167255,1,25600
68,2014,215000,1,37900
68,2014,271000,1,19999
68,2008,243000,5,20000
68,2010,178800,3,22900
68,2008,220000,5,23900
68,2014,220000,1,35000
68,2011,107000,1,21000
68,2012,230000,1,26500
68,2009,198000,1,19999
68,2012,150000,1,32000
68,2008,219656,1,14900
68,2008,299000,1,10900
68,2011,170000,3,21999
68,2015,96783,1,42500
68,2009,196385,1,19900
68,2012,192040,1,37900
68,2009,238000,1,16996
68,2008,259000,1,18886
68,2014,278854,1,39900
68,2015,243700,1,33600
68,2009,269000,5,21900
68,2011,210000,1,22900
68,2012,199000,3,27950
68,2012,251222,1,22800
68,2009,185677,3,18200
68,2011,180000,1,17770
68,2010,214232,3,18950
68,2013,149000,1,37900
68,2009,323500,1,18500
68,2012,224000,1,29900
68,2014,226000,1,34500
68,2008,249840,1,11500
68,2014,139000,1,36200
68,2008,230000,3,22900
68,2008,201000,3,21900
68,2014,93285,1,44000
68,2010,233958,1,18500
68,2011,170300,1,23900
68,2015,160177,1,36000
68,2011,219400,1,27500
68,2010,254844,1,18900
68,2012,160000,1,28900
68,2010,169177,1,37900
68,2009,241000,1,25900
68,2011,272000,1,20500
68,2009,184300,1,21900
68,2011,187500,1,32990
68,2009,215000,1,17900
68,2008,293000,1,21900
68,2013,289332,1,34500
68,2015,112000,1,47000
68,2009,180000,3,23900
68,2010,280000,1,18200
68,2010,185000,3,19900
68,2011,195000,1,28900
68,2008,175000,1,28000
68,2008,290000,1,20000
68,2010,209000,1,29900
68,2013,120228,1,44900
68,2011,121000,1,41900
68,2014,101991,1,44800
68,2014,54000,3,39900
68,2008,221300,1,20500
68,2017,114950,1,45700
68,2008,320000,1,11900
68,2011,255000,1,26900
68,2010,179000,1,23999
68,2012,186471,1,32900
68,2013,290000,1,20800
68,2010,149765,1,26800
68,2010,242526,1,20000
68,2008,138000,3,25999
68,2015,148100,1,42300
68,2011,168900,1,26900
68,2011,287620,1,19999
68,2009,190000,3,22900
68,2012,146600,1,35500
68,2010,210900,1,24900
68,2011,251000,1,18900
68,2010,153000,1,16700
68,2008,265000,1,19900
68,2014,141000,1,41000
68,2013,170000,1,35999
68,2009,198360,1,21900
68,2013,180751,1,36900
68,2010,225000,1,26800
68,2011,273609,1,21000
68,2013,200500,1,22900
68,2010,238000,1,18500
68,2008,203457,1,25900
68,2011,156566,3,21900
68,2008,245000,1,18000
68,2014,142900,1,34900
68,2008,230000,1,15500
68,2011,144370,1,39900
68,2013,197634,1,23999
68,2009,213920,1,19900
68,2010,250000,1,24900
68,2010,182000,3,21900
68,2014,93285,1,40000
68,2011,210103,1,19900
68,2008,179000,3,26500
68,2013,261000,1,26999
68,2009,240000,3,22900
68,2011,192000,1,27900
68,2010,200000,1,29499
68,2014,187000,1,35900
68,2012,196000,1,32900
68,2010,168000,1,24500
68,2016,85000,1,44000
68,2013,199000,1,21900
68,2008,291500,1,12500
68,2010,215000,3,19990
68,2012,161319,1,28500
68,2008,228000,3,22900
68,2014,174167,1,44900
68,2014,169400,1,48890
68,2011,157898,1,27000
68,2009,211000,1,22800
68,2008,165000,3,25900
68,2010,190000,1,19900
68,2013,199670,1,28900
68,2013,121312,1,31900
68,2010,198447,1,22900
68,2008,195000,3,16700
68,2013,216000,1,28900
68,2015,137000,1,41990
68,2010,210000,1,19900
68,2012,137000,1,27900
68,2015,155000,1,42999
68,2010,116000,5,24900
68,2009,212000,3,22999
68,2008,167490,1,18900
68,2011,130000,1,30499
68,2010,258704,1,23900
68,2008,201232,3,23900
68,2010,274000,1,26900
68,2012,139240,1,36900
68,2013,237458,1,28900
68,2008,228258,3,23700
68,2013,109000,1,32000
68,2009,215241,1,20900
68,2011,276000,1,23500
68,2016,220000,1,38900
68,2010,227000,1,23900
68,2014,124000,3,44900
68,2011,105000,3,30000
68,2012,118000,3,29900
68,2008,260000,1,17900
68,2009,294719,1,17500
68,2011,149000,1,35999
68,2010,218000,1,17990
68,2009,197000,1,25900
68,2015,245107,1,34999
68,2011,170000,1,26999
68,2012,240000,1,29000
68,2010,285156,1,18900
68,2014,141000,1,38900
68,2017,150863,1,55899
68,2009,214544,1,26900
68,2008,185000,3,24900
68,2011,199400,1,19900
68,2009,192000,1,20800
68,2009,277896,1,16800
68,2009,220000,3,19900
68,2012,215000,1,21900
68,2009,283000,1,18900
68,2010,160000,3,26900
68,2010,183900,3,24900
68,2009,190000,1,19900
68,2008,180000,1,29200
68,2015,242000,1,38000
68,2010,220789,1,19999
68,2011,254165,1,24900
68,2014,180000,1,30400
68,2009,207653,1,24200
68,2008,180000,3,27999
68,2009,250000,3,24999
68,2009,223000,1,22900
68,2009,198000,1,17800
68,2011,240000,1,18700
68,2015,190000,1,39900
68,2010,245000,1,24900
68,2009,207533,1,23999
68,2009,178000,1,19700
68,2008,198500,3,17999
68,2014,159000,1,37500
68,2008,240000,1,25999
68,2008,200000,1,15500
68,2014,197000,1,34888
68,2012,180000,1,30900
68,2008,207000,1,18500
68,2009,225654,1,17800
68,2008,237000,1,20300
68,2012,267046,1,26900
68,2011,123800,1,26999
68,2014,197000,1,35670
68,2014,203000,1,34900
68,2009,232000,1,28000
68,2015,203340,1,45900
68,2011,217000,1,27800
68,2011,240000,1,23900
68,2009,242000,1,22000
68,2011,156500,1,25500
68,2008,229000,3,19900
68,2012,113000,1,29900
68,2012,239000,1,31900
68,2010,169888,1,23900
68,2008,317000,3,15000
68,2009,215000,1,16900
68,2022,2,3,135900
68,2014,183000,1,33500
68,2009,214500,1,18700
68,2014,171700,1,42900
68,2008,237000,3,22900
68,2008,260878,1,18900
68,2011,261000,1,23900
68,2008,114163,3,25900
68,2013,172000,1,36900
68,2010,195397,1,19900
68,2014,137600,1,39900
68,2011,220000,1,27900
68,2011,120000,1,27900
68,2014,210000,1,31500
68,2008,167000,3,23900
68,2009,205000,1,22900
68,2013,226381,1,30000
68,2010,199000,1,23900
68,2011,160232,1,21900
68,2011,207500,1,24400
68,2011,123631,1,42900
68,2010,240000,1,19000
68,2008,265000,5,23500
68,2012,208000,1,26800
68,2014,200000,1,43900
68,2014,188000,1,31900
68,2012,255500,1,32900
68,2009,324550,1,19900
68,2009,242000,3,21200
68,2015,195000,1,43799
68,2016,176463,1,54899
68,2013,274000,1,19900
68,2013,188000,1,36999
68,2011,219660,1,27900
68,2010,222000,1,35993
68,2011,205323,1,23999
68,2008,235569,3,22900
68,2008,263500,1,21900
68,2012,217089,1,21900
68,2008,145000,1,19900
68,2014,188164,1,29900
68,2009,218443,1,22000
68,2010,240000,3,22900
68,2009,197000,1,20999
68,2011,175000,3,18900
68,2009,167000,1,14500
68,2012,200000,1,29900
68,2010,215000,3,20900
68,2010,209000,1,28900
68,2009,266000,1,15900
68,2009,199000,1,18900
68,2016,175630,1,39500
68,2008,249000,1,19500
68,2008,255000,1,21500
68,2010,266000,1,20400
68,2009,223000,1,22400
68,2010,300000,1,20500
68,2012,212000,1,26900
68,2015,141000,1,50900
68,2012,295000,1,17900
68,2009,235000,5,21900
68,2012,225000,1,23900
68,2010,240000,1,16700
68,2009,180000,3,39900
68,2009,100672,3,22900
68,2008,219000,1,20999
68,2016,170000,1,43000
68,2010,258000,1,21200
68,2015,160000,1,58425
68,2010,332365,1,21500
68,2015,156214,1,44900
68,2008,183000,1,17900
68,2013,212000,1,38900
68,2009,230000,1,25900
68,2012,197000,1,29900
68,2008,168000,1,17900
68,2012,142000,3,26300
68,2010,226000,3,19900
68,2011,218000,1,21900
68,2008,278000,1,17990
68,2012,170000,1,35900
68,2010,267000,1,22900
68,2014,144606,1,33999
68,2011,208000,1,20900
68,2013,234000,1,37800
68,2014,222000,1,40900
68,2010,230100,1,21900
68,2010,236000,3,17900
68,2015,94000,1,45900
68,2015,172000,1,47000
68,2008,161000,3,25900
68,2010,229000,1,29900
68,2014,160000,1,32500
68,2016,203141,1,45000
68,2015,215000,1,42900
68,2010,169000,1,23299
68,2011,184000,1,26900
68,2010,153865,1,20999
68,2009,200000,1,26998
68,2012,272800,1,18800
68,2010,187000,1,23900
68,2015,180000,1,27900
68,2012,307155,1,24900
68,2009,224200,1,14500
68,2012,254340,1,23700
68,2010,235000,1,24900
68,2013,173000,1,34900
68,2012,199000,1,32800
68,2011,189000,1,37900
68,2011,196123,1,19900
68,2011,249500,1,25999
68,2008,130000,1,26500
68,2008,197000,3,26999
68,2008,250654,1,18700
68,2010,126570,3,24999
68,2009,247000,5,17000
68,2010,140000,3,21499
68,2009,122000,3,18900
68,2012,190000,1,26900
68,2010,175000,1,26900
68,2009,270000,1,21500
68,2015,148771,1,32000
68,2011,240000,1,22900
68,2012,220000,1,31800
68,2010,216000,1,26800
68,2008,204243,3,22900
68,2016,59000,1,46500
68,2009,175000,1,24900
68,2010,147668,3,25700
68,2015,158000,1,49998
68,2008,230000,3,17500
68,2011,229000,1,25900
68,2013,130000,1,34900
68,2015,254000,1,29900
68,2013,236000,1,23900
68,2010,193269,1,24900
68,2010,91000,1,31900
68,2011,182000,1,30500
68,2009,217000,1,25800
68,2012,232000,1,31800
68,2010,199900,3,19900
68,2009,267000,1,11800
68,2011,96000,3,23000
68,2012,230000,1,27000
68,2009,195000,3,25400
68,2011,194000,1,20900
68,2010,188000,3,21000
68,2009,127000,3,19900
68,2010,191000,1,28900
68,2010,176000,1,25000
68,2010,241000,3,16900
68,2009,219000,1,15900
68,2008,229500,1,22900
68,2015,200000,1,42900
68,2011,162700,3,20000
68,2008,268000,3,22200
68,2009,125000,5,23700
68,2011,272000,1,15900
68,2009,200000,1,15900
68,2011,194000,1,23999
68,2010,180000,1,22500
69,2019,42000,3,109900
69,2019,65000,3,93800
69,2021,1,1,125500
69,2019,30700,3,98400
69,2019,42930,1,114900
69,2021,1,3,175450
69,2021,1,1,144250
69,2021,1,1,154801
69,2021,1,3,178700
69,2021,2,3,138500
69,2020,5,3,172900
69,2021,5,1,149900
69,2021,2,4,189900
69,2021,3,1,133450
69,2020,3900,3,102900
69,2021,2500,3,116900
69,2021,1,3,165900
69,2021,3000,3,152900
69,2021,1,3,179000
69,2021,1,3,162000
69,2021,7000,3,165800
69,2019,197000,1,96900
69,2021,1,1,173300
69,2021,1,3,185750
69,2021,9637,4,159900
69,2020,35000,1,124900
69,2021,16351,4,159900
69,2021,30405,3,112900
69,2021,16351,3,159900
69,2021,2,3,181900
69,2019,187000,1,96000
69,2021,3,4,173900
69,2021,14500,3,113500
69,2021,5000,1,122450
69,2021,3,3,123900
69,2020,45100,1,138900
69,2020,78620,1,112900
69,2020,9900,3,102999
69,2021,14000,1,132900
69,2019,146000,1,98900
69,2019,13975,3,105000
69,2019,46100,3,89900
69,2021,500,4,175700
69,2021,8090,1,136200
69,2020,3500,4,160500
69,2021,2,3,124350
69,2021,3,3,175650
69,2021,660,3,177704
69,2021,2,3,159500
69,2021,2,4,177000
69,2021,2,1,160200
69,2021,2,3,145500
69,2019,8700,3,89900
69,2019,38200,1,99900
69,2021,2,3,156900
69,2021,5,3,125500
69,2020,5000,3,159900
69,2021,1,1,140499
69,2021,1,3,123499
69,2020,5000,3,168900
69,2020,11500,3,155900
69,2020,45900,1,122900
69,2019,22000,3,136000
69,2021,1000,1,137500
69,2019,135000,1,99900
69,2021,7000,3,165800
69,2020,2,3,163000
69,2019,15000,3,92000
69,2021,3000,3,69000
69,2021,4858,3,183600
69,2021,1,3,182700
69,2022,5,3,126550
69,2021,2000,1,129900
69,2020,2999,3,158000
69,2021,5,3,197900
69,2019,26400,3,136900
69,2021,3300,3,150000
69,2021,2,4,183950
69,2021,2,3,125450
69,2019,8000,3,76900
69,2021,1,3,109500
69,2020,90,4,160000
69,2019,10554,3,93900
69,2019,24356,1,96900
69,2019,45634,3,93831
69,2021,2,3,181600
69,2020,2000,3,157900
69,2021,5000,1,138000
69,2021,3,3,189900
69,2021,2,3,161900
69,2021,2,3,156900
69,2021,2,3,114000
69,2021,3,3,117650
69,2020,5000,3,157900
69,2020,9270,3,123900
69,2020,2495,3,84900
106,2017,30500,3,69900
106,2013,86440,3,38000
106,2012,117903,3,29800
106,2012,103077,3,32500
106,2013,175000,3,24900
106,2014,57255,3,32000
106,2013,70571,3,28990
106,2010,210000,1,21900
106,2014,57255,3,32000
106,2012,174141,3,53999
106,2012,227100,1,13900
106,2014,65445,3,27900
106,2018,6866,3,62500
106,2013,153000,5,18500
106,2016,49000,1,15900
106,2011,106713,3,23900
106,2013,163000,3,27700
106,2011,122124,1,24500
106,2012,92000,3,27900
106,2010,147621,3,20900
106,2016,59100,3,67900
106,2010,101000,3,23000
106,2010,99000,3,23500
106,2011,99331,3,26500
106,2010,182000,1,21800
106,2010,147000,3,22600
106,2011,70000,3,25900
106,2012,180000,1,22800
106,2010,60719,3,21999
106,2010,75000,3,21900
106,2014,81000,1,31000
106,2010,128241,3,23400
106,2012,97000,3,26900
106,2010,155000,3,23900
106,2013,90000,3,29900
